dyadid,location,sideb,gtd_gname,gname_match,coder,type,sidea,gwnoa,startyear,startyear2,finalyear,source,notes,crosswalk,notmissing,conflictid,sideb_gtd_additional,notes_sideb_gtd_id,mar_notes,vpfcomments913,rfm_notes,actorissue
15,Burundi,Palipehutu-FNL,National Liberation Front (FNL) (Burundi),0,Rubin,3,Government of Burundi,516,1997,1997,2008,ucdp,,0,NA,,,,,,,
15,Burundi,Palipehutu-FNL,Other,13,Rubin,3,Government of Burundi,516,1997,1997,2008,,,0,NA,,,,,,,
15,Burundi,Palipehutu-FNL,Party for the Liberation of the Hutu People (PALIPEHUTU),2,Fortna,3,Government of Burundi,516,1997,1997,2008,"ucdp; CGS, p. 268","Palipehutu-FNL splinters from Palipehutu in 1991 (according to UCDP conflict encyclopedia (""hutu refugees organizing an oppostion"") or 1992 (according to CGS).  Latter notes it has different agenda than parent group",0,NA,,,,,,,
15,Burundi,Palipehutu-FNL,Rebels,5,Rubin,3,Government of Burundi,516,1997,1997,2008,,,0,NA,,,,,,,
15,Burundi,Palipehutu-FNL,Tutsi,12,Rubin,3,Government of Burundi,516,1997,1997,2008,,,0,NA,,,,,,,
15,Burundi,Palipehutu-FNL,Unknown,13,Rubin,3,Government of Burundi,516,1997,1997,2008,,,0,NA,,,,,,,
17,Central African Republic,Military faction (forces of André Kolingba),Unknown,13,Rubin,4,Government of Central African Republic,482,2001,2001,2001,,,0,NA,,,,,,,
18,Chad,Revolutionary Forces of 1 April,,-77,,3,Government of Chad,483,NA,NA,NA,,,0,NA,,,,,,,
19,Chad,MOSANAT,,-77,,3,Government of Chad,483,NA,NA,NA,,,0,NA,,,,,,,
20,Chad,Islamic Legion,,-77,,3,Government of Chad,483,NA,NA,NA,,,0,NA,,,,,,,
20,,Islamic Legion,Islamic Legion,0,,NA,Chad,NA,1987,1989,1990,,,1,0,91,,,,,,1
21,Chad,CSNPD,Committee for a National Drive for Peace and Democracy,0,Rubin,3,Government of Chad,483,1992,1992,1994,ucdp,,0,NA,,,,,,,
21,Chad,CSNPD,Dissident Military Mmbrs of Northern Tribal Group,12,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
21,Chad,CSNPD,Unknown,13,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
21,Chad,CSNPD,Zaghawa ethnic group,12,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
22,Chad,CNR,Committee for a National Drive for Peace and Democracy,10,Rubin,3,Government of Chad,483,1992,1992,1994,ucdp,Dyad 21,0,NA,,,,,,,
22,Chad,CNR,Dissident Military Mmbrs of Northern Tribal Group,12,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
22,Chad,CNR,Unknown,13,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
22,Chad,CNR,Zaghawa ethnic group,12,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
23,Chad,MPS,,-77,,3,Government of Chad,483,NA,NA,NA,,,0,NA,,,,,,,
24,Chad,FNT,Committee for a National Drive for Peace and Democracy,10,Rubin,3,Government of Chad,483,1992,1992,1994,ucdp,Dyad 21,0,NA,,,,,,,
24,Chad,FNT,Dissident Military Mmbrs of Northern Tribal Group,12,Rubin,3,Government of Chad,483,1992,1992,1994,cgs,"says the FNT was formed in the east, not in the north",0,NA,,,,,,,
24,Chad,FNT,Unknown,13,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
24,Chad,FNT,Zaghawa ethnic group,12,Rubin,3,Government of Chad,483,1992,1992,1994,,,0,NA,,,,,,,
25,Chad,MDD,Armed Forces for a Federal Republic (FARF),10,Rubin,3,Government of Chad,483,1991,1991,1997,ucdp,Dyad 26,0,NA,,,,,,,
25,Chad,MDD,Committee for a National Drive for Peace and Democracy,10,Rubin,3,Government of Chad,483,1991,1991,1997,ucdp,Dyad 21,0,NA,,,,,,,
25,Chad,MDD,Coup Plotters Against the Government,5,Rubin,3,Government of Chad,483,1991,1991,1997,,,0,NA,,,,,,,
25,Chad,MDD,Dissident Military Mmbrs of Northern Tribal Group,12,Rubin,3,Government of Chad,483,1991,1991,1997,,,0,NA,,,,,,,
25,Chad,MDD,Movement for Democracy and Development (MDD),0,Rubin,3,Government of Chad,483,1991,1991,1997,ucdp,,0,NA,,,,,,,
25,Chad,MDD,Unknown,13,Rubin,3,Government of Chad,483,1991,1991,1997,,,0,NA,,,,,,,
25,Chad,MDD,Zaghawa ethnic group,12,Rubin,3,Government of Chad,483,1991,1991,1997,,,0,NA,,,,,,,
26,Chad,FARF,Armed Forces for a Federal Republic (FARF),0,Rubin,3,Government of Chad,483,1994,1997,1998,,,0,NA,,,,,,,
26,Chad,FARF,Movement for Democracy and Development (MDD),10,Rubin,3,Government of Chad,483,1994,1997,1998,ucdp,Dyad 25,0,NA,,,,,,,
26,Chad,FARF,Union of Democratic Forces,11,Rubin,3,Government of Chad,483,1994,1997,1998,,,0,NA,,,,,,,
26,Chad,FARF,Unknown,13,Rubin,3,Government of Chad,483,1994,1997,1998,,,0,NA,,,,,,,
27,Chad,MDJT,Movement for Democracy and Justice in Chad (MDJT),0,Rubin,3,Government of Chad,483,1999,1999,2003,ucdp,,0,NA,,,,,,,
27,Chad,MDJT,Unknown,13,Rubin,3,Government of Chad,483,1999,1999,2003,,,0,NA,,,,,,,
35,Comoros,MPA/Republic of Anjouan,Separatists,5,radwan,3,Government of Comoros,581,NA,NA,NA,UCDP,"""The Comoro Island of Anjouan declared itself independent from the cluster of islands in August 1997 When declaring independence from the Comoros, it expressed its wishes of once again being incorporated into the French Republic"" Conflict ID 213",0,NA,,,,,,,
35,Comoros,MPA/Republic of Anjouan,Unknown,13,radwan,3,Government of Comoros,581,NA,NA,NA,n/a,n/a,0,NA,,,,,,,
36,Congo,Ninjas,Malitia-Pro Govt,12,Rubin,4,Government of Congo,484,1993,1993,1999,,,0,NA,,,,,,,
36,Congo,Ninjas,Ninjas,0,Rubin,4,Government of Congo,484,1993,1993,1999,,,0,NA,,,,,,,
36,Congo,Ninjas,Other,13,Rubin,4,Government of Congo,484,1993,1993,1999,,,0,NA,,,,,,,
36,Congo,Ninjas,Presidential Movement (MP) Militiamen,12,Rubin,4,Government of Congo,484,1993,1993,1999,,,0,NA,,,,,,,
36,Congo,Ninjas,Unknown,13,Rubin,4,Government of Congo,484,1993,1993,1999,,,0,NA,,,,,,,
37,Congo,Cocoyes,Ninjas,10,Rubin,4,Government of Congo,484,1997,1997,1999,ucdp,Dyad 36,0,NA,,,,,,,
37,Congo,Cocoyes,Other,13,Rubin,4,Government of Congo,484,1997,1997,1999,,,0,NA,,,,,,,
37,Congo,Cocoyes,Unknown,13,Rubin,4,Government of Congo,484,1997,1997,1999,,,0,NA,,,,,,,
38,Congo,Ntsiloulous,Mayi Mayi,12,Rubin,4,Government of Congo,484,1998,1998,2002,,,0,NA,,,,,,,
38,Congo,Ntsiloulous,National Council for Defense of Democracy (NCDD),10,Rubin,4,Government of Congo,484,1998,1998,2002,ucdp,Dyad 12 (Burundi),0,NA,,,,,,,
38,Congo,Ntsiloulous,Ninjas,10,Rubin,4,Government of Congo,484,1998,1998,2002,ucdp,Dyad 36; though Ntsiloulous was a breakaway faction of Ninjas (CGS pg. 699),0,NA,,,,,,,
38,Congo,Ntsiloulous,Other,13,Rubin,4,Government of Congo,484,1998,1998,2002,,,0,NA,,,,,,,
39,DR Congo (Zaire),AFDL,Hutus,12,Fortna,4,Government of DR Congo (Zaire),490,1996,1996,1997,CGS,p. 241-3,0,NA,,,,,,,
39,DR Congo (Zaire),AFDL,Tutsi,5,Fortna,4,Government of DR Congo (Zaire),490,1996,1996,1997,UCDP,"DR Congo; AFDL founded by TutsiGeneral Non-state conflict Information:Conflict Name: AFDL - Mayi Mayi",0,NA,,,,,,,
39,DR Congo (Zaire),AFDL,Unknown,13,KL,4,Government of DR Congo (Zaire),490,1996,1996,1997,,,0,NA,,,,,,,
40,DR Congo (Zaire),RCD,Banyamulenge rebels,5,Fortna,4,Government of DR Congo (Zaire),490,1998,1998,2001,"CGS, p.242","RCD = ""organised group of Congolese Tutsis, the Banyamulenge""",0,NA,,,,,,,
40,DR Congo (Zaire),RCD,Congolese Democratic Coalition,-99,radwan,4,Government of DR Congo (Zaire),490,NA,NA,NA,UCDP,"UCDP notes that RCD and MLC were fighting against the same government in what is known as Africa's First World War, ""1998-2006"" and at that point RCD was a movement composedof carious political elements opposing the government, including both former AFDL members... the group stated its goals were to end dictatorship, rebuild the country and promote peace in the region"" UCDP does not mention Congolese Democratic Coalition, google search reveals it is now a political party in DRC.  Not enough information to identify Congolese Democratic Coalition.",0,NA,,,,,,,
40,,RCD,Congolese Rally for Democracy (RCD),0,,NA,DR Congo (Zaire),NA,1998,1998,2001,,,1,1,86,,,,,,0
40,DR Congo (Zaire),RCD,Hutus,12,Fortna,4,Government of DR Congo (Zaire),490,1998,1998,2001,UCDP,"General Non-state conflict InformationConflict Name: ALiR, CNDD-FDD, Mayi Mayi - RCD",0,NA,,,,,,,
40,DR Congo (Zaire),RCD,Hutus Former Soldiers,12,Fortna,4,Government of DR Congo (Zaire),490,1998,1998,2001,UCDP,"General Non-state conflict Information Conflict Name: ALiR, CNDD-FDD, Mayi Mayi - RCD",0,NA,,,,,,,
40,DR Congo (Zaire),RCD,Mayi Mayi,8,KL,4,Government of DR Congo (Zaire),490,1998,1998,2001,UCDP,General Non-state conflict Information:Conflict Name: Mayi Mayi - RCD; CGS (p.244) says RCD battled with Mai Mai,0,NA,,,,,,,
40,DR Congo (Zaire),RCD,Other,13,KL,4,Government of DR Congo (Zaire),490,1998,1998,2001,,,0,NA,,,,,,,
40,DR Congo (Zaire),RCD,Unknown,13,KL,4,Government of DR Congo (Zaire),490,1998,1998,2001,,,0,NA,,,,,,,
41,DR Congo (Zaire),MLC,Banyamulenge rebels,8,KL,4,Government of DR Congo (Zaire),490,1998,1998,2001,d2013,anti kabila (mlc) would not align themselves with these rebels (who were founded by tutsi),0,NA,,,,,,,
41,DR Congo (Zaire),MLC,Congolese Democratic Coalition,-99,radwan,4,Government of DR Congo (Zaire),490,NA,NA,NA,UCDP,"UCDP notes that RCD and MLC were fighting against the same government in what is known as Africa's First World War, ""1998-2006"" and at that point RCD was a movement composedof carious political elements opposing the government, including both former AFDL members... the group stated its goals were to end dictatorship, rebuild the country and promote peace in the region"" UCDP does not mention Congolese Democratic Coalition, google search reveals it is now a political party in DRC.  Not enough information to identify Congolese Democratic Coalition.",0,NA,,,,,,,
41,DR Congo (Zaire),MLC,Hutus,12,Fortna,4,Government of DR Congo (Zaire),490,1998,1998,2001,,MLC not a Hutu group,0,NA,,,,,,,
41,DR Congo (Zaire),MLC,Hutus Former Soldiers,12,Fortna,4,Government of DR Congo (Zaire),490,1998,1998,2001,,MLC not a Hutu group,0,NA,,,,,,,
41,DR Congo (Zaire),MLC,Other,13,KL,4,Government of DR Congo (Zaire),490,1998,1998,2001,,,0,NA,,,,,,,
41,DR Congo (Zaire),MLC,Unknown,13,KL,4,Government of DR Congo (Zaire),490,1998,1998,2001,,,0,NA,,,,,,,
43,Djibouti,FRUD,Front for the Restoration of Unity and Democracy,0,Rubin,3,Government of Djibouti,522,1991,1991,1994,,,0,NA,,,,,,,
43,Djibouti,FRUD,Unknown,13,Rubin,3,Government of Djibouti,522,1991,1991,1994,,,0,NA,,,,,,,
44,Djibouti,FRUD - AD,,-77,radwan,3,Government of Djibouti,522,NA,NA,NA,,,0,NA,,,,,,,
44,,FRUD - AD,Front for the Restoration of Unity and Democracy,0,,NA,Djibouti,NA,1997,1999,1999,,,1,1,184,,,,do we assume this?,,
44,Djibouti,FRUD - AD,Unknown,13,Rubin,3,Government of Djibouti,522,1997,1999,1999,,,0,NA,,,,,,,
46,Ethiopia,TPLF,Eritrean Liberation Front,10,Simerly,3,Government of Ethiopia,530,1975,1976,1988,d2013 dyad 667,,0,NA,,,,,,,
46,Ethiopia,TPLF,Ethiopian People's Revolutionary Party,10,Simerly,3,Government of Ethiopia,530,1975,1976,1988,d2013 dyad 47,,0,NA,,,,,,,
46,Ethiopia,TPLF,Tigray Peoples Liberation Front (TPLF),0,Simerly,3,Government of Ethiopia,530,1975,1976,1988,d2013 dyad 46,,0,NA,,,,,,,
46,Ethiopia,TPLF,Unknown,13,Simerly,3,Government of Ethiopia,530,1975,1976,1988,,,0,NA,,,,,,,
46,Ethiopia,TPLF,Western Somalia Liberation Front,10,Simerly,3,Government of Ethiopia,530,1975,1976,1988,d2013 dyad 522,,0,NA,,,,,,,
46,Ethiopia,TPLF,armed guerrillas,5,Simerly,3,Government of Ethiopia,530,1975,1976,1988,CGS p. 199-200,,0,NA,,,,,,,
47,Ethiopia,EPDM,Tigray Peoples Liberation Front (TPLF),10,Simerly,3,Government of Ethiopia,530,1982,1983,1985,d2013 dyad 46,TPLF and EPDM together form the EPRDF,0,NA,,,,,,,
47,Ethiopia,EPDM,Unknown,13,Simerly,3,Government of Ethiopia,530,1982,1983,1985,,,0,NA,,,,,,,
47,Ethiopia,EPDM,Western Somalia Liberation Front,10,Simerly,3,Government of Ethiopia,530,1982,1983,1985,d2013 dyad 522,,0,NA,,,,,,,
48,Ethiopia,EPRDF,Amhara tribal group,-98,Simerly,3,Government of Ethiopia,530,1989,1989,1991,,,0,NA,,,,,,,
48,Ethiopia,EPRDF,Eritrean Peoples Liberation Front,10,Simerly,3,Government of Ethiopia,530,1989,1989,1991,d2013 dyad 53,,0,NA,,,,,,,
48,Ethiopia,EPRDF,Former members Central Investigation Office,-98,Simerly,3,Government of Ethiopia,530,1989,1989,1991,,,0,NA,,,,,,,
48,Ethiopia,EPRDF,Issa and Gurgura Liberation Front,10,Simerly,3,Government of Ethiopia,530,1989,1989,1991,d2013 dyad 811,,0,NA,,,,,,,
48,Ethiopia,EPRDF,Tigray Peoples Liberation Front (TPLF),10,Simerly,3,Government of Ethiopia,530,1989,1989,1991,d2013 dyad 46,TPLF is one of the two groups comprising EPRDF (other is EPDM),0,NA,,,,,,,
48,Ethiopia,EPRDF,Unknown,13,Simerly,3,Government of Ethiopia,530,1989,1989,1991,,,0,NA,,,,,,,
49,Ethiopia,Military faction (forces of Amsha Desta and Merid Negusie),Eritrean Peoples Liberation Front,10,Simerly,3,Government of Ethiopia,530,1989,1989,1989,d2013 dyad 53,,0,NA,,,,,,,
50,Ethiopia,EPRP,Eritrean Liberation Front,10,Simerly,3,Government of Ethiopia,530,1975,1976,1987,d2013 dyad 667,,0,NA,,,,,,,
50,Ethiopia,EPRP,Ethiopian People's Revolutionary Party,0,Simerly,3,Government of Ethiopia,530,1975,1976,1987,d2013 dyad 47,,0,NA,,,,,,,
50,Ethiopia,EPRP,Tigray Peoples Liberation Front (TPLF),10,Simerly,3,Government of Ethiopia,530,1975,1976,1987,d2013 dyad 46,,0,NA,,,,,,,
50,Ethiopia,EPRP,Unknown,13,Simerly,3,Government of Ethiopia,530,1975,1976,1987,,,0,NA,,,,,,,
50,Ethiopia,EPRP,Western Somalia Liberation Front,10,Simerly,3,Government of Ethiopia,530,1975,1976,1987,d2013 dyad 522,,0,NA,,,,,,,
50,Ethiopia,EPRP,armed guerrillas,5,Simerly,3,Government of Ethiopia,530,1975,1976,1987,CGS p. 199-200,,0,NA,,,,,,,
51,Ethiopia,ALF,Eritrean Liberation Front,10,Simerly,3,Government of Ethiopia,530,1975,1975,1976,d2013 dyad 667,,0,NA,,,,,,,
51,Ethiopia,ALF,Tigray Peoples Liberation Front (TPLF),10,Simerly,3,Government of Ethiopia,530,1975,1975,1976,d2013 dyad 46,,0,NA,,,,,,,
52,,ARDUF,Afar Revolutionary Democratic Unity Front,0,,NA,Ethiopia,NA,1996,1996,1996,,,1,1,168,,,,,,0
52,Ethiopia,ARDUF,Al-Ittihaad al-Islami (AIAI),10,Simerly,3,Government of Ethiopia,530,1996,1996,1996,d2013 dyad 283,,0,NA,,,,,,,
52,Ethiopia,ARDUF,Individual,13,Simerly,3,Government of Ethiopia,530,1996,1996,1996,,,0,NA,,,,,,,
52,Ethiopia,ARDUF,Unknown,13,Simerly,3,Government of Ethiopia,530,1996,1996,1996,,,0,NA,,,,,,,
53,Ethiopia,EPLF,Amhara tribal group,-98,Simerly,4,Government of Ethiopia,530,1973,1973,1991,,,0,NA,,,,,,,
53,Ethiopia,EPLF,Eritrean Liberation Front,10,Simerly,4,Government of Ethiopia,530,1973,1973,1991,d2013 dyad 667,,0,NA,,,,,,,
53,Ethiopia,EPLF,Eritrean Peoples Liberation Front,0,Simerly,4,Government of Ethiopia,530,1973,1973,1991,d2013 dyad 667,,0,NA,,,,,,,
53,Ethiopia,EPLF,Ethiopian People's Revolutionary Party,10,Simerly,4,Government of Ethiopia,530,1973,1973,1991,d2013 dyad 47,,0,NA,,,,,,,
53,Ethiopia,EPLF,Former members Central Investigation Office,-98,Simerly,4,Government of Ethiopia,530,1973,1973,1991,,,0,NA,,,,,,,
53,Ethiopia,EPLF,Issa and Gurgura Liberation Front,10,Simerly,4,Government of Ethiopia,530,1973,1973,1991,d2013 dyad 811,,0,NA,,,,,,,
53,Ethiopia,EPLF,Tigray Peoples Liberation Front (TPLF),10,Simerly,4,Government of Ethiopia,530,1973,1973,1991,d2013 dyad 46,,0,NA,,,,,,,
53,Ethiopia,EPLF,Unknown,13,Simerly,4,Government of Ethiopia,530,1973,1973,1991,,,0,NA,,,,,,,
53,Ethiopia,EPLF,Western Somalia Liberation Front,10,Simerly,4,Government of Ethiopia,530,1973,1973,1991,d2013 dyad 522,,0,NA,,,,,,,
53,Ethiopia,EPLF,armed guerrillas,5,Simerly,4,Government of Ethiopia,530,1973,1973,1991,CGS p. 224 - 225,,0,NA,,,,,,,
54,Ethiopia,ONLF,Afar Revolutionary Democratic Unity Front,10,Simerly,3,Government of Ethiopia,530,1994,1994,2012,d2013 dyad 52,Affiliated with ALF,0,NA,,,,,,,
54,Ethiopia,ONLF,Al-Ittihaad al-Islami (AIAI),10,Simerly,3,Government of Ethiopia,530,1994,1994,2012,d2013 dyad 283,Allied with ONLF to unify Ogadem region (Somalia and Ethiopia),0,NA,,,,,,,
54,Ethiopia,ONLF,Al-Shabaab,10,Simerly,3,Government of Ethiopia,530,1994,1994,2012,d2013 dyad 770,Somalian group,0,NA,,,,,,,
54,Ethiopia,ONLF,All Ethiopian Unity Party (AEUP),-99,Simerly,3,Government of Ethiopia,530,1994,1994,2012,TRAC,Also known as All-Amhara People's Organization (AAPO),0,NA,,,,,,,
54,Ethiopia,ONLF,Coalition for Unity and Democracy (CUD),-99,Simerly,3,Government of Ethiopia,530,1994,1994,2012,TRAC,Also known by acrony CDU and Unity for Justice and Democracy,0,NA,,,,,,,
54,Ethiopia,ONLF,Ethiopians,13,Simerly,3,Government of Ethiopia,530,1994,1994,2012,,,0,NA,,,,,,,
54,Ethiopia,ONLF,Individual,13,Simerly,3,Government of Ethiopia,530,1994,1994,2012,,,0,NA,,,,,,,
54,Ethiopia,ONLF,Islamic Courts Union (ICU),10,Simerly,3,Government of Ethiopia,530,1994,1994,2012,d2013 dyad 632,"Also uses acronyms ARS/UIC, based in Somalia",0,NA,,,,,,,
54,Ethiopia,ONLF,Mujahideen Youth Movement (MYM),-99,Simerly,3,Government of Ethiopia,530,1994,1994,2012,TRAC,"MYM is an active group formed in 2007,  active in Somalia?",0,NA,,,,,,,
54,Ethiopia,ONLF,Ogaden National Liberation Front (ONLF),0,Simerly,3,Government of Ethiopia,530,1994,1994,2012,d2013 dyad 54,,0,NA,,,,,,,
54,Ethiopia,ONLF,Oromo Liberation Front,10,Simerly,3,Government of Ethiopia,530,1994,1994,2012,d2013 dyad 55,,0,NA,,,,,,,
54,Ethiopia,ONLF,Somali Islamic Front,-99,Simerly,3,Government of Ethiopia,530,1994,1994,2012,TRAC,The Somali Islamic Front is an active group formed in 2008,0,NA,,,,,,,
54,Ethiopia,ONLF,Unknown,13,Simerly,3,Government of Ethiopia,530,1994,1994,2012,,,0,NA,,,,,,,
54,Ethiopia,ONLF,al-Gama'at al-Islamiyya (IG),10,Simerly,3,Government of Ethiopia,530,1994,1994,2012, d2013 dyad 241,Egyptian group,0,NA,,,,,,,
55,Ethiopia,OLF,Afar Revolutionary Democratic Unity Front,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 52,Affiliated with Afar Liberation Front (ALF),0,NA,,,,,,,
55,Ethiopia,OLF,Al-Ittihaad al-Islami (AIAI),10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 283,,0,NA,,,,,,,
55,Ethiopia,OLF,Al-Shabaab,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 770,Somalian group,0,NA,,,,,,,
55,Ethiopia,OLF,All Ethiopian Unity Party (AEUP),-99,Simerly,4,Government of Ethiopia,530,1974,1977,2012,TRAC,Also known as All-Amhara People's Organization (AAPO),0,NA,,,,,,,
55,Ethiopia,OLF,Amhara tribal group,-98,Simerly,4,Government of Ethiopia,530,1974,1977,2012,,,0,NA,,,,,,,
55,Ethiopia,OLF,Bandits,-98,Simerly,4,Government of Ethiopia,530,1974,1977,2012,,,0,NA,,,,,,,
55,Ethiopia,OLF,Coalition for Unity and Democracy (CUD),-99,Simerly,4,Government of Ethiopia,530,1974,1977,2012,TRAC,Also known by acrony CDU and Unity for Justice and Democracy,0,NA,,,,,,,
55,Ethiopia,OLF,Eritrean Liberation Front,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 667,,0,NA,,,,,,,
55,Ethiopia,OLF,Eritrean Peoples Liberation Front,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 53,,0,NA,,,,,,,
55,Ethiopia,OLF,Ethiopian People's Revolutionary Party,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 47,,0,NA,,,,,,,
55,Ethiopia,OLF,Ethiopians,13,Simerly,4,Government of Ethiopia,530,1974,1977,2012,,,0,NA,,,,,,,
55,Ethiopia,OLF,Former members Central Investigation Office,-98,Simerly,4,Government of Ethiopia,530,1974,1977,2012,,,0,NA,,,,,,,
55,Ethiopia,OLF,Individual,13,Simerly,4,Government of Ethiopia,530,1974,1977,2012,,,0,NA,,,,,,,
55,Ethiopia,OLF,Islamic Courts Union (ICU),10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 632,"Also uses acronyms ARS/UIC, based in Somalia",0,NA,,,,,,,
55,Ethiopia,OLF,Issa and Gurgura Liberation Front,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 811,,0,NA,,,,,,,
55,Ethiopia,OLF,Mujahideen Youth Movement (MYM),-99,Simerly,4,Government of Ethiopia,530,1974,1977,2012,TRAC,"MYM is an active group formed in 2007,  active in Somalia?",0,NA,,,,,,,
55,Ethiopia,OLF,Ogaden National Liberation Front (ONLF),10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 54,,0,NA,,,,,,,
55,Ethiopia,OLF,Oromo Liberation Front,0,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 55,,0,NA,,,,,,,
55,Ethiopia,OLF,Somali Islamic Front,-99,Simerly,4,Government of Ethiopia,530,1974,1977,2012,TRAC,The Somali Islamic Front is an active group formed in 2008,0,NA,,,,,,,
55,Ethiopia,OLF,Tigray Peoples Liberation Front (TPLF),10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 46,,0,NA,,,,,,,
55,Ethiopia,OLF,Unknown,13,Simerly,4,Government of Ethiopia,530,1974,1977,2012,,,0,NA,,,,,,,
55,Ethiopia,OLF,Western Somalia Liberation Front,10,Simerly,4,Government of Ethiopia,530,1974,1977,2012,d2013 dyad 522,,0,NA,,,,,,,
55,Ethiopia,OLF,al-Gama'at al-Islamiyya (IG),10,Simerly,4,Government of Ethiopia,530,1974,1977,2012, d2013 dyad 241,Egyptian group,0,NA,,,,,,,
55,Ethiopia,OLF,armed guerrillas,5,Simerly,4,Government of Ethiopia,530,1974,1977,2012,CGS p. 199-200,,0,NA,,,,,,,
57,Guinea,RFDG,Allied Democratic Forces of Guinea (RDFG),0,Rubin,3,Government of Guinea,438,2000,2000,2001,,,0,NA,,,,,,,
57,Guinea,RFDG,Rebels,5,Rubin,3,Government of Guinea,438,2000,2000,2001,,,0,NA,,,,,,,
57,Guinea,RFDG,Revolutionary United Front (RUF),10,Rubin,3,Government of Guinea,438,2000,2000,2001,ucdp,dyad 130,0,NA,,,,,,,
57,Guinea,RFDG,U/I Liberian Gunmen,12,Rubin,3,Government of Guinea,438,2000,2000,2001,,,0,NA,,,,,,,
